Data;Nome do Ativo;Cota/Preço de Fechamento Ajustados
02/07/2020;CDI;2307,181719
03/07/2020;CDI;2307,376483
06/07/2020;CDI;2307,571265
07/07/2020;CDI;2307,766063
08/07/2020;CDI;2307,960877
09/07/2020;CDI;2308,155707
10/07/2020;CDI;2308,350555
13/07/2020;CDI;2308,545418
14/07/2020;CDI;2308,740298
15/07/2020;CDI;2308,935195
16/07/2020;CDI;2309,130107
17/07/2020;CDI;2309,325037
20/07/2020;CDI;2309,519983
21/07/2020;CDI;2309,714945
22/07/2020;CDI;2309,909924
23/07/2020;CDI;2310,104919
24/07/2020;CDI;2310,299931
27/07/2020;CDI;2310,494959
28/07/2020;CDI;2310,690003
29/07/2020;CDI;2310,885064
30/07/2020;CDI;2311,080142
31/07/2020;CDI;2311,275236
03/08/2020;CDI;2311,470346
04/08/2020;CDI;2311,665473
05/08/2020;CDI;2311,860617
06/08/2020;CDI;2312,055776
07/08/2020;CDI;2312,228469
10/08/2020;CDI;2312,401175
11/08/2020;CDI;2312,573893
12/08/2020;CDI;2312,746625
13/08/2020;CDI;2312,919369
14/08/2020;CDI;2313,092126
17/08/2020;CDI;2313,264897
18/08/2020;CDI;2313,43768
19/08/2020;CDI;2313,610476
20/08/2020;CDI;2313,783284
21/08/2020;CDI;2313,956106
24/08/2020;CDI;2314,128941
25/08/2020;CDI;2314,301788
26/08/2020;CDI;2314,474649
27/08/2020;CDI;2314,647522
28/08/2020;CDI;2314,820409
31/08/2020;CDI;2314,993308
01/09/2020;CDI;2315,16622
02/09/2020;CDI;2315,339145
03/09/2020;CDI;2315,512083
04/09/2020;CDI;2315,685034
08/09/2020;CDI;2315,857998
09/09/2020;CDI;2316,030975
10/09/2020;CDI;2316,203964
11/09/2020;CDI;2316,376967
14/09/2020;CDI;2316,549982
15/09/2020;CDI;2316,723011
16/09/2020;CDI;2316,896052
17/09/2020;CDI;2317,069106
18/09/2020;CDI;2317,242174
21/09/2020;CDI;2317,415254
22/09/2020;CDI;2317,588347
23/09/2020;CDI;2317,761453
24/09/2020;CDI;2317,934572
25/09/2020;CDI;2318,107704
28/09/2020;CDI;2318,280848
29/09/2020;CDI;2318,454006
30/09/2020;CDI;2318,627177
01/10/2020;CDI;2318,80036
02/10/2020;CDI;2318,973557
05/10/2020;CDI;2319,146766
06/10/2020;CDI;2319,319989
07/10/2020;CDI;2319,493224
08/10/2020;CDI;2319,666472
09/10/2020;CDI;2319,839733
13/10/2020;CDI;2320,013007
14/10/2020;CDI;2320,186295
15/10/2020;CDI;2320,359595
16/10/2020;CDI;2320,532908
19/10/2020;CDI;2320,706233
20/10/2020;CDI;2320,879572
21/10/2020;CDI;2321,052924
22/10/2020;CDI;2321,226289
23/10/2020;CDI;2321,399667
26/10/2020;CDI;2321,573057
27/10/2020;CDI;2321,746461
28/10/2020;CDI;2321,919877
29/10/2020;CDI;2322,093307
30/10/2020;CDI;2322,266749
03/11/2020;CDI;2322,440205
04/11/2020;CDI;2322,613673
05/11/2020;CDI;2322,787155
06/11/2020;CDI;2322,960649
09/11/2020;CDI;2323,134156
10/11/2020;CDI;2323,307676
11/11/2020;CDI;2323,481209
12/11/2020;CDI;2323,654756
13/11/2020;CDI;2323,828315
16/11/2020;CDI;2324,001887
17/11/2020;CDI;2324,175472
18/11/2020;CDI;2324,34907
19/11/2020;CDI;2324,522681
20/11/2020;CDI;2324,696305
23/11/2020;CDI;2324,869942
24/11/2020;CDI;2325,043591
25/11/2020;CDI;2325,217254
26/11/2020;CDI;2325,39093
27/11/2020;CDI;2325,564619
30/11/2020;CDI;2325,738321
01/12/2020;CDI;2325,912035
02/12/2020;CDI;2326,085763
03/12/2020;CDI;2326,259504
04/12/2020;CDI;2326,433257
07/12/2020;CDI;2326,607024
08/12/2020;CDI;2326,780804
09/12/2020;CDI;2326,954596
10/12/2020;CDI;2327,128402
11/12/2020;CDI;2327,30222
14/12/2020;CDI;2327,476052
15/12/2020;CDI;2327,649896
16/12/2020;CDI;2327,823754
17/12/2020;CDI;2327,997624
18/12/2020;CDI;2328,171508
21/12/2020;CDI;2328,345404
22/12/2020;CDI;2328,519314
23/12/2020;CDI;2328,693236
24/12/2020;CDI;2328,867172
28/12/2020;CDI;2329,04112
29/12/2020;CDI;2329,215081
30/12/2020;CDI;2329,389056
31/12/2020;CDI;2329,563043
04/01/2021;CDI;2329,737044
05/01/2021;CDI;2329,911057
06/01/2021;CDI;2330,085083
07/01/2021;CDI;2330,259123
08/01/2021;CDI;2330,433175
11/01/2021;CDI;2330,607241
12/01/2021;CDI;2330,781319
13/01/2021;CDI;2330,95541
14/01/2021;CDI;2331,129515
15/01/2021;CDI;2331,303632
18/01/2021;CDI;2331,477763
19/01/2021;CDI;2331,651906
20/01/2021;CDI;2331,826062
21/01/2021;CDI;2332,000232
22/01/2021;CDI;2332,174414
25/01/2021;CDI;2332,34861
26/01/2021;CDI;2332,522818
27/01/2021;CDI;2332,69704
28/01/2021;CDI;2332,871274
29/01/2021;CDI;2333,045522
01/02/2021;CDI;2333,219782
02/02/2021;CDI;2333,394056
03/02/2021;CDI;2333,568342
04/02/2021;CDI;2333,742642
05/02/2021;CDI;2333,916954
08/02/2021;CDI;2334,09128
09/02/2021;CDI;2334,265619
10/02/2021;CDI;2334,43997
11/02/2021;CDI;2334,614335
12/02/2021;CDI;2334,788713
17/02/2021;CDI;2334,963103
18/02/2021;CDI;2335,137507
19/02/2021;CDI;2335,311924
22/02/2021;CDI;2335,486354
23/02/2021;CDI;2335,660796
24/02/2021;CDI;2335,835252
25/02/2021;CDI;2336,009721
26/02/2021;CDI;2336,184203
01/03/2021;CDI;2336,358698
02/03/2021;CDI;2336,533206
03/03/2021;CDI;2336,707727
04/03/2021;CDI;2336,882261
05/03/2021;CDI;2337,056808
08/03/2021;CDI;2337,231368
09/03/2021;CDI;2337,405941
10/03/2021;CDI;2337,580528
11/03/2021;CDI;2337,755127
12/03/2021;CDI;2337,929739
15/03/2021;CDI;2338,104365
16/03/2021;CDI;2338,279003
17/03/2021;CDI;2338,453654
18/03/2021;CDI;2338,628319
19/03/2021;CDI;2338,871056
22/03/2021;CDI;2339,113819
23/03/2021;CDI;2339,356607
24/03/2021;CDI;2339,599421
25/03/2021;CDI;2339,842259
26/03/2021;CDI;2340,085123
29/03/2021;CDI;2340,328012
30/03/2021;CDI;2340,570926
31/03/2021;CDI;2340,813865
01/04/2021;CDI;2341,05683
05/04/2021;CDI;2341,29982
06/04/2021;CDI;2341,542835
07/04/2021;CDI;2341,785875
08/04/2021;CDI;2342,02894
09/04/2021;CDI;2342,272031
12/04/2021;CDI;2342,515147
13/04/2021;CDI;2342,758288
14/04/2021;CDI;2343,001454
15/04/2021;CDI;2343,244646
16/04/2021;CDI;2343,487863
19/04/2021;CDI;2343,731105
20/04/2021;CDI;2343,974372
22/04/2021;CDI;2344,217665
23/04/2021;CDI;2344,460983
26/04/2021;CDI;2344,704326
27/04/2021;CDI;2344,947694
28/04/2021;CDI;2345,191088
29/04/2021;CDI;2345,434506
30/04/2021;CDI;2345,677951
03/05/2021;CDI;2345,92142
04/05/2021;CDI;2346,164915
05/05/2021;CDI;2346,408435
06/05/2021;CDI;2346,65198
07/05/2021;CDI;2346,963349
10/05/2021;CDI;2347,274759
11/05/2021;CDI;2347,586211
12/05/2021;CDI;2347,897704
13/05/2021;CDI;2348,209238
14/05/2021;CDI;2348,520814
17/05/2021;CDI;2348,832431
18/05/2021;CDI;2349,144089
19/05/2021;CDI;2349,455789
20/05/2021;CDI;2349,76753
21/05/2021;CDI;2350,079312
24/05/2021;CDI;2350,391136
25/05/2021;CDI;2350,703001
26/05/2021;CDI;2351,014907
27/05/2021;CDI;2351,326855
28/05/2021;CDI;2351,638845
31/05/2021;CDI;2351,950875
01/06/2021;CDI;2352,262947
02/06/2021;CDI;2352,575061
04/06/2021;CDI;2352,887216
07/06/2021;CDI;2353,199412
08/06/2021;CDI;2353,51165
09/06/2021;CDI;2353,823929
10/06/2021;CDI;2354,13625
11/06/2021;CDI;2354,448612
14/06/2021;CDI;2354,761015
15/06/2021;CDI;2355,07346
16/06/2021;CDI;2355,385947
17/06/2021;CDI;2355,698475
18/06/2021;CDI;2356,078614
21/06/2021;CDI;2356,458815
22/06/2021;CDI;2356,839076
23/06/2021;CDI;2357,2194
24/06/2021;CDI;2357,599785
25/06/2021;CDI;2357,980231
28/06/2021;CDI;2358,360738
29/06/2021;CDI;2358,741307
30/06/2021;CDI;2359,121937
01/07/2021;CDI;2359,502629
02/07/2021;CDI;2359,883382
05/07/2021;CDI;2360,264197
06/07/2021;CDI;2360,645073
07/07/2021;CDI;2361,02601
08/07/2021;CDI;2361,407009
09/07/2021;CDI;2361,78807
12/07/2021;CDI;2362,169192
13/07/2021;CDI;2362,550375
14/07/2021;CDI;2362,93162
15/07/2021;CDI;2363,312927
16/07/2021;CDI;2363,694295
19/07/2021;CDI;2364,075724
20/07/2021;CDI;2364,457215
21/07/2021;CDI;2364,838768
22/07/2021;CDI;2365,220382
23/07/2021;CDI;2365,602058
26/07/2021;CDI;2365,983795
27/07/2021;CDI;2366,365594
28/07/2021;CDI;2366,747455
29/07/2021;CDI;2367,129377
30/07/2021;CDI;2367,511361
02/08/2021;CDI;2367,893407
03/08/2021;CDI;2368,275514
04/08/2021;CDI;2368,657683
05/08/2021;CDI;2369,039913
06/08/2021;CDI;2369,512055
09/08/2021;CDI;2369,98429
10/08/2021;CDI;2370,45662
11/08/2021;CDI;2370,929043
12/08/2021;CDI;2371,401561
13/08/2021;CDI;2371,874173
16/08/2021;CDI;2372,34688
17/08/2021;CDI;2372,81968
18/08/2021;CDI;2373,292575
19/08/2021;CDI;2373,765564
20/08/2021;CDI;2374,238647
23/08/2021;CDI;2374,711824
24/08/2021;CDI;2375,185096
25/08/2021;CDI;2375,658462
26/08/2021;CDI;2376,131923
27/08/2021;CDI;2376,605477
30/08/2021;CDI;2377,079127
31/08/2021;CDI;2377,55287
01/09/2021;CDI;2378,026708
02/09/2021;CDI;2378,500641
03/09/2021;CDI;2378,974667
06/09/2021;CDI;2379,448789
08/09/2021;CDI;2379,923005
09/09/2021;CDI;2380,397315
10/09/2021;CDI;2380,87172
13/09/2021;CDI;2381,346219
14/09/2021;CDI;2381,820813
15/09/2021;CDI;2382,295502
16/09/2021;CDI;2382,770285
17/09/2021;CDI;2383,245163
20/09/2021;CDI;2383,720135
21/09/2021;CDI;2384,195202
22/09/2021;CDI;2384,670364
23/09/2021;CDI;2385,145621
24/09/2021;CDI;2385,710579
27/09/2021;CDI;2386,275671
28/09/2021;CDI;2386,840897
29/09/2021;CDI;2387,406257
30/09/2021;CDI;2387,971751
01/10/2021;CDI;2388,537379
04/10/2021;CDI;2389,10314
05/10/2021;CDI;2389,669036
06/10/2021;CDI;2390,235066
07/10/2021;CDI;2390,80123
08/10/2021;CDI;2391,367528
11/10/2021;CDI;2391,93396
13/10/2021;CDI;2392,500526
14/10/2021;CDI;2393,067227
15/10/2021;CDI;2393,634062
18/10/2021;CDI;2394,201031
19/10/2021;CDI;2394,768134
20/10/2021;CDI;2395,335371
21/10/2021;CDI;2395,902743
22/10/2021;CDI;2396,47025
25/10/2021;CDI;2397,037891
26/10/2021;CDI;2397,605666
27/10/2021;CDI;2398,173576
28/10/2021;CDI;2398,74162
29/10/2021;CDI;2399,443402
01/11/2021;CDI;2400,14539
03/11/2021;CDI;2400,847583
04/11/2021;CDI;2401,549982
05/11/2021;CDI;2402,252586
08/11/2021;CDI;2402,955396
09/11/2021;CDI;2403,658411
10/11/2021;CDI;2404,361632
11/11/2021;CDI;2405,065059
12/11/2021;CDI;2405,768691
16/11/2021;CDI;2406,47253
17/11/2021;CDI;2407,176574
18/11/2021;CDI;2407,880824
19/11/2021;CDI;2408,585281
22/11/2021;CDI;2409,289943
23/11/2021;CDI;2409,994812
24/11/2021;CDI;2410,699886
25/11/2021;CDI;2411,405167
26/11/2021;CDI;2412,110655
29/11/2021;CDI;2412,816349
30/11/2021;CDI;2413,522249
01/12/2021;CDI;2414,228356
02/12/2021;CDI;2414,934669
03/12/2021;CDI;2415,641189
06/12/2021;CDI;2416,347916
07/12/2021;CDI;2417,054849
08/12/2021;CDI;2417,761989
09/12/2021;CDI;2418,469337
10/12/2021;CDI;2419,309737
13/12/2021;CDI;2420,150428
14/12/2021;CDI;2420,991413
15/12/2021;CDI;2421,832689
16/12/2021;CDI;2422,674258
17/12/2021;CDI;2423,516119
20/12/2021;CDI;2424,358272
21/12/2021;CDI;2425,200719
22/12/2021;CDI;2426,043458
23/12/2021;CDI;2426,88649
24/12/2021;CDI;2427,729814
27/12/2021;CDI;2428,573432
28/12/2021;CDI;2429,417343
29/12/2021;CDI;2430,261548
30/12/2021;CDI;2431,106045
31/12/2021;CDI;2431,950836
03/01/2022;CDI;2432,795921
04/01/2022;CDI;2433,641299
05/01/2022;CDI;2434,486971
06/01/2022;CDI;2435,332937
07/01/2022;CDI;2436,179197
10/01/2022;CDI;2437,025751
11/01/2022;CDI;2437,872599
12/01/2022;CDI;2438,719742
13/01/2022;CDI;2439,567179
14/01/2022;CDI;2440,41491
17/01/2022;CDI;2441,262936
18/01/2022;CDI;2442,111256
19/01/2022;CDI;2442,959872
20/01/2022;CDI;2443,808782
21/01/2022;CDI;2444,657987
24/01/2022;CDI;2445,507487
25/01/2022;CDI;2446,357283
26/01/2022;CDI;2447,207374
27/01/2022;CDI;2448,05776
28/01/2022;CDI;2448,908442
31/01/2022;CDI;2449,759419
01/02/2022;CDI;2450,610692
02/02/2022;CDI;2451,462261
03/02/2022;CDI;2452,314125
04/02/2022;CDI;2453,29916
07/02/2022;CDI;2454,28459
08/02/2022;CDI;2455,270415
09/02/2022;CDI;2456,256637
10/02/2022;CDI;2457,243255
11/02/2022;CDI;2458,230269
14/02/2022;CDI;2459,21768
15/02/2022;CDI;2460,205487
16/02/2022;CDI;2461,193691
17/02/2022;CDI;2462,182292
18/02/2022;CDI;2463,17129
21/02/2022;CDI;2464,160686
22/02/2022;CDI;2465,150479
23/02/2022;CDI;2466,140669
24/02/2022;CDI;2467,131257
25/02/2022;CDI;2468,122243
02/03/2022;CDI;2469,113627
03/03/2022;CDI;2470,105409
04/03/2022;CDI;2471,09759
07/03/2022;CDI;2472,090169
08/03/2022;CDI;2473,083147
09/03/2022;CDI;2474,076523
10/03/2022;CDI;2475,070299
11/03/2022;CDI;2476,064474
14/03/2022;CDI;2477,059048
15/03/2022;CDI;2478,054022
16/03/2022;CDI;2479,049395
17/03/2022;CDI;2480,045169
18/03/2022;CDI;2481,129922
21/03/2022;CDI;2482,215149
22/03/2022;CDI;2483,300851
23/03/2022;CDI;2484,387028
24/03/2022;CDI;2485,47368
25/03/2022;CDI;2486,560807
28/03/2022;CDI;2487,64841
29/03/2022;CDI;2488,736489
30/03/2022;CDI;2489,825043
31/03/2022;CDI;2490,914074
01/04/2022;CDI;2492,003581
04/04/2022;CDI;2493,093564
05/04/2022;CDI;2494,184025
06/04/2022;CDI;2495,274962
07/04/2022;CDI;2496,366376
08/04/2022;CDI;2497,458268
11/04/2022;CDI;2498,550637
12/04/2022;CDI;2499,643484
13/04/2022;CDI;2500,736809
14/04/2022;CDI;2501,830613
18/04/2022;CDI;2502,924895
19/04/2022;CDI;2504,019655
20/04/2022;CDI;2505,114894
22/04/2022;CDI;2506,210612
25/04/2022;CDI;2507,30681
26/04/2022;CDI;2508,403487
27/04/2022;CDI;2509,500644
28/04/2022;CDI;2510,59828
29/04/2022;CDI;2511,696397
02/05/2022;CDI;2512,794994
03/05/2022;CDI;2513,894071
04/05/2022;CDI;2514,99363
05/05/2022;CDI;2516,093669
06/05/2022;CDI;2517,283258
09/05/2022;CDI;2518,47341
10/05/2022;CDI;2519,664125
11/05/2022;CDI;2520,855402
12/05/2022;CDI;2522,047243
13/05/2022;CDI;2523,239647
16/05/2022;CDI;2524,432615
17/05/2022;CDI;2525,626148
18/05/2022;CDI;2526,820244
19/05/2022;CDI;2528,014905
20/05/2022;CDI;2529,210131
23/05/2022;CDI;2530,405921
24/05/2022;CDI;2531,602278
25/05/2022;CDI;2532,799199
26/05/2022;CDI;2533,996687
27/05/2022;CDI;2535,194741
30/05/2022;CDI;2536,393361
31/05/2022;CDI;2537,592548
01/06/2022;CDI;2538,792302
02/06/2022;CDI;2539,992624
03/06/2022;CDI;2541,193512
06/06/2022;CDI;2542,394969
07/06/2022;CDI;2543,596993
08/06/2022;CDI;2544,799586
09/06/2022;CDI;2546,002748
10/06/2022;CDI;2547,206478
13/06/2022;CDI;2548,410777
14/06/2022;CDI;2549,615646
15/06/2022;CDI;2550,821085
17/06/2022;CDI;2552,027093
20/06/2022;CDI;2553,278543
21/06/2022;CDI;2554,530607
22/06/2022;CDI;2555,783284
23/06/2022;CDI;2557,036576
24/06/2022;CDI;2558,290483
27/06/2022;CDI;2559,545004
28/06/2022;CDI;2560,800141
29/06/2022;CDI;2562,055893
30/06/2022;CDI;2563,312261
01/07/2022;CDI;2564,569245
04/07/2022;CDI;2565,826845
05/07/2022;CDI;2567,085062
06/07/2022;CDI;2568,343897
07/07/2022;CDI;2569,603348
08/07/2022;CDI;2570,863417
11/07/2022;CDI;2572,124104
12/07/2022;CDI;2573,385409
13/07/2022;CDI;2574,647332
14/07/2022;CDI;2575,909875
15/07/2022;CDI;2577,173036
18/07/2022;CDI;2578,436817
19/07/2022;CDI;2579,701218
20/07/2022;CDI;2580,966239
21/07/2022;CDI;2582,23188
22/07/2022;CDI;2583,498142
25/07/2022;CDI;2584,765024
26/07/2022;CDI;2586,032528
27/07/2022;CDI;2587,300654
28/07/2022;CDI;2588,569401
29/07/2022;CDI;2589,83877
01/08/2022;CDI;2591,108762
02/08/2022;CDI;2592,379377
03/08/2022;CDI;2593,650615
04/08/2022;CDI;2594,922476
05/08/2022;CDI;2596,240386
08/08/2022;CDI;2597,558966
09/08/2022;CDI;2598,878215
10/08/2022;CDI;2600,198134
11/08/2022;CDI;2601,518724
12/08/2022;CDI;2602,839984
15/08/2022;CDI;2604,161915
16/08/2022;CDI;2605,484518
17/08/2022;CDI;2606,807793
18/08/2022;CDI;2608,131739
19/08/2022;CDI;2609,456358
22/08/2022;CDI;2610,78165
23/08/2022;CDI;2612,107614
24/08/2022;CDI;2613,434253
25/08/2022;CDI;2614,761565
26/08/2022;CDI;2616,089551
29/08/2022;CDI;2617,418211
30/08/2022;CDI;2618,747547
31/08/2022;CDI;2620,077557
01/09/2022;CDI;2621,408243
02/09/2022;CDI;2622,739605
05/09/2022;CDI;2624,071643
06/09/2022;CDI;2625,404357
08/09/2022;CDI;2626,737749
09/09/2022;CDI;2628,071817
12/09/2022;CDI;2629,406563
13/09/2022;CDI;2630,741987
14/09/2022;CDI;2632,078089
15/09/2022;CDI;2633,41487
16/09/2022;CDI;2634,75233
19/09/2022;CDI;2636,090469
20/09/2022;CDI;2637,429288
21/09/2022;CDI;2638,768786
22/09/2022;CDI;2640,108965
23/09/2022;CDI;2641,449825
26/09/2022;CDI;2642,791365
27/09/2022;CDI;2644,133587
28/09/2022;CDI;2645,476491
29/09/2022;CDI;2646,820076
30/09/2022;CDI;2648,164344
03/10/2022;CDI;2649,509295
04/10/2022;CDI;2650,854929
05/10/2022;CDI;2652,201246
06/10/2022;CDI;2653,548247
07/10/2022;CDI;2654,895932
10/10/2022;CDI;2656,244301
11/10/2022;CDI;2657,593356
13/10/2022;CDI;2658,943095
14/10/2022;CDI;2660,29352
17/10/2022;CDI;2661,644631
18/10/2022;CDI;2662,996428
19/10/2022;CDI;2664,348912
20/10/2022;CDI;2665,702082
21/10/2022;CDI;2667,05594
24/10/2022;CDI;2668,410485
25/10/2022;CDI;2669,765719
26/10/2022;CDI;2671,12164
27/10/2022;CDI;2672,478251
28/10/2022;CDI;2673,83555
31/10/2022;CDI;2675,193538
01/11/2022;CDI;2676,552217
03/11/2022;CDI;2677,911585
04/11/2022;CDI;2679,271644
07/11/2022;CDI;2680,632393
08/11/2022;CDI;2681,993834
09/11/2022;CDI;2683,355966
10/11/2022;CDI;2684,71879
11/11/2022;CDI;2686,082306
14/11/2022;CDI;2687,446514
16/11/2022;CDI;2688,811415
17/11/2022;CDI;2690,17701
18/11/2022;CDI;2691,543298
21/11/2022;CDI;2692,91028
22/11/2022;CDI;2694,277956
23/11/2022;CDI;2695,646327
24/11/2022;CDI;2697,015393
25/11/2022;CDI;2698,385154
28/11/2022;CDI;2699,755611
29/11/2022;CDI;2701,126764
30/11/2022;CDI;2702,498613
01/12/2022;CDI;2703,871159
02/12/2022;CDI;2705,244402
05/12/2022;CDI;2706,618343
06/12/2022;CDI;2707,992981
07/12/2022;CDI;2709,368318
08/12/2022;CDI;2710,744353
09/12/2022;CDI;2712,121087
12/12/2022;CDI;2713,49852
13/12/2022;CDI;2714,876652
14/12/2022;CDI;2716,255485
15/12/2022;CDI;2717,635018
16/12/2022;CDI;2719,015251
19/12/2022;CDI;2720,396186
20/12/2022;CDI;2721,777822
21/12/2022;CDI;2723,160159
22/12/2022;CDI;2724,543199
23/12/2022;CDI;2725,926941
26/12/2022;CDI;2727,311386
27/12/2022;CDI;2728,696533
28/12/2022;CDI;2730,082385
29/12/2022;CDI;2731,46894
30/12/2022;CDI;2732,8562
02/01/2023;CDI;2734,244164
03/01/2023;CDI;2735,632833
04/01/2023;CDI;2737,022207
05/01/2023;CDI;2738,412287
06/01/2023;CDI;2739,803073
09/01/2023;CDI;2741,194565
10/01/2023;CDI;2742,586764
11/01/2023;CDI;2743,97967
12/01/2023;CDI;2745,373283
13/01/2023;CDI;2746,767604
16/01/2023;CDI;2748,162634
17/01/2023;CDI;2749,558371
18/01/2023;CDI;2750,954818
19/01/2023;CDI;2752,351974
20/01/2023;CDI;2753,74984
23/01/2023;CDI;2755,148415
24/01/2023;CDI;2756,547701
25/01/2023;CDI;2757,947698
26/01/2023;CDI;2759,348405
27/01/2023;CDI;2760,749824
30/01/2023;CDI;2762,151955
31/01/2023;CDI;2763,554797
01/02/2023;CDI;2764,958353
02/02/2023;CDI;2766,362621
03/02/2023;CDI;2767,767602
06/02/2023;CDI;2769,173297
07/02/2023;CDI;2770,579706
08/02/2023;CDI;2771,986829
09/02/2023;CDI;2773,394666
10/02/2023;CDI;2774,803219
13/02/2023;CDI;2776,212487
14/02/2023;CDI;2777,622471
15/02/2023;CDI;2779,033171
16/02/2023;CDI;2780,444587
17/02/2023;CDI;2781,856721
22/02/2023;CDI;2783,269571
23/02/2023;CDI;2784,683139
24/02/2023;CDI;2786,097425
27/02/2023;CDI;2787,512429
28/02/2023;CDI;2788,928152
01/03/2023;CDI;2790,344594
02/03/2023;CDI;2791,761755
03/03/2023;CDI;2793,179636
06/03/2023;CDI;2794,598237
07/03/2023;CDI;2796,017559
08/03/2023;CDI;2797,437601
09/03/2023;CDI;2798,858365
10/03/2023;CDI;2800,27985
13/03/2023;CDI;2801,702057
14/03/2023;CDI;2803,124987
15/03/2023;CDI;2804,548639
16/03/2023;CDI;2805,973014
17/03/2023;CDI;2807,398113
20/03/2023;CDI;2808,823935
21/03/2023;CDI;2810,250482
22/03/2023;CDI;2811,677753
23/03/2023;CDI;2813,105749
24/03/2023;CDI;2814,53447
27/03/2023;CDI;2815,963917
28/03/2023;CDI;2817,39409
29/03/2023;CDI;2818,824989
30/03/2023;CDI;2820,256615
31/03/2023;CDI;2821,688968
03/04/2023;CDI;2823,122048
04/04/2023;CDI;2824,555856
05/04/2023;CDI;2825,990393
06/04/2023;CDI;2827,425658
10/04/2023;CDI;2828,861652
11/04/2023;CDI;2830,298375
12/04/2023;CDI;2831,735828
13/04/2023;CDI;2833,174011
14/04/2023;CDI;2834,612925
17/04/2023;CDI;2836,052569
18/04/2023;CDI;2837,492944
19/04/2023;CDI;2838,934051
20/04/2023;CDI;2840,37589
24/04/2023;CDI;2841,818461
25/04/2023;CDI;2843,261765
26/04/2023;CDI;2844,705802
27/04/2023;CDI;2846,150572
28/04/2023;CDI;2847,596076
02/05/2023;CDI;2849,042314
03/05/2023;CDI;2850,489287
04/05/2023;CDI;2851,936995
05/05/2023;CDI;2853,385438
08/05/2023;CDI;2854,834616
09/05/2023;CDI;2856,28453
10/05/2023;CDI;2857,735181
11/05/2023;CDI;2859,186569
12/05/2023;CDI;2860,638694
15/05/2023;CDI;2862,091556
16/05/2023;CDI;2863,545156
17/05/2023;CDI;2864,999494
18/05/2023;CDI;2866,454571
19/05/2023;CDI;2867,910387
22/05/2023;CDI;2869,366943
23/05/2023;CDI;2870,824238
24/05/2023;CDI;2872,282273
25/05/2023;CDI;2873,741049
26/05/2023;CDI;2875,200566
29/05/2023;CDI;2876,660824
30/05/2023;CDI;2878,121823
31/05/2023;CDI;2879,583565
01/06/2023;CDI;2881,046049
02/06/2023;CDI;2882,509276
05/06/2023;CDI;2883,973245
06/06/2023;CDI;2885,437959
07/06/2023;CDI;2886,903416
09/06/2023;CDI;2888,369618
12/06/2023;CDI;2889,836564
13/06/2023;CDI;2891,304255
14/06/2023;CDI;2892,772692
15/06/2023;CDI;2894,241874
16/06/2023;CDI;2895,711803
19/06/2023;CDI;2897,182478
20/06/2023;CDI;2898,6539
21/06/2023;CDI;2900,12607
22/06/2023;CDI;2901,598987
23/06/2023;CDI;2903,072652
26/06/2023;CDI;2904,547066
27/06/2023;CDI;2906,022228
28/06/2023;CDI;2907,49814
29/06/2023;CDI;2908,974801
30/06/2023;CDI;2910,452212
03/07/2023;CDI;2911,930374
04/07/2023;CDI;2913,409286
05/07/2023;CDI;2914,888949
06/07/2023;CDI;2916,369364
07/07/2023;CDI;2917,850531
10/07/2023;CDI;2919,33245
11/07/2023;CDI;2920,815122
12/07/2023;CDI;2922,298546
13/07/2023;CDI;2923,782725
14/07/2023;CDI;2925,267656
17/07/2023;CDI;2926,753342
18/07/2023;CDI;2928,239783
19/07/2023;CDI;2929,726979
20/07/2023;CDI;2931,214929
21/07/2023;CDI;2932,703636
24/07/2023;CDI;2934,193099
25/07/2023;CDI;2935,683318
26/07/2023;CDI;2937,174294
27/07/2023;CDI;2938,666027
28/07/2023;CDI;2940,158518
31/07/2023;CDI;2941,651766
01/08/2023;CDI;2943,145774
02/08/2023;CDI;2944,64054
03/08/2023;CDI;2946,136065
04/08/2023;CDI;2947,580776
07/08/2023;CDI;2949,026195
08/08/2023;CDI;2950,472324
09/08/2023;CDI;2951,919161
10/08/2023;CDI;2953,366709
11/08/2023;CDI;2954,814965
14/08/2023;CDI;2956,263933
15/08/2023;CDI;2957,71361
16/08/2023;CDI;2959,163999
17/08/2023;CDI;2960,615098
18/08/2023;CDI;2962,06691
21/08/2023;CDI;2963,519433
22/08/2023;CDI;2964,972669
23/08/2023;CDI;2966,426617
24/08/2023;CDI;2967,881278
25/08/2023;CDI;2969,336652
28/08/2023;CDI;2970,792741
29/08/2023;CDI;2972,249543
30/08/2023;CDI;2973,707059
31/08/2023;CDI;2975,165291
01/09/2023;CDI;2976,624237
04/09/2023;CDI;2978,083899
05/09/2023;CDI;2979,544276
06/09/2023;CDI;2981,00537
08/09/2023;CDI;2982,46718
11/09/2023;CDI;2983,929707
12/09/2023;CDI;2985,392952
13/09/2023;CDI;2986,856913
14/09/2023;CDI;2988,321593
15/09/2023;CDI;2989,786991
18/09/2023;CDI;2991,253108
19/09/2023;CDI;2992,719943
20/09/2023;CDI;2994,187498
21/09/2023;CDI;2995,655772
22/09/2023;CDI;2997,072095
25/09/2023;CDI;2998,489087
26/09/2023;CDI;2999,906749
27/09/2023;CDI;3001,325082
28/09/2023;CDI;3002,744085
29/09/2023;CDI;3004,163759
02/10/2023;CDI;3005,584104
03/10/2023;CDI;3007,005121
04/10/2023;CDI;3008,42681
05/10/2023;CDI;3009,84917
